Academic Journal|2042-8545|African Journal of Diabetes Medicine|FSG Communications Ltd.|Y
Academic Journal|0141-6707|African Journal of Ecology|Wiley-Blackwell|Y
Academic Journal|1684-5358|African Journal of Food, Agriculture, Nutrition & Development|Rural Outreach Programme|Y
Academic Journal|2078-5127|African Journal of Health Professions Education|Health & Medical Publishing Group|Y
Academic Journal|2156-4574|African Journal of Herpetology|Taylor & Francis Ltd|Y
Academic Journal|0795-4778|African Journal of Library, Archives & Information Science|African Journal of Library, Archives & Information Science|Y
Academic Journal|1814-232X|African Journal of Marine Science|Taylor & Francis Ltd|Y
Academic Journal|0189-6725|African Journal of Paediatric Surgery|Medknow Publications & Media Pvt. Ltd.|Y
Academic Journal|2071-2928|African Journal of Primary Health Care & Family Medicine|African Online Scientific Information System PTY LTD|Y
Academic Journal|1747-5597|African Journal of Respiratory Medicine|FSG Communications Ltd.|Y
Academic Journal|1369-6823|African Philosophy|Philosophia Africana LLC|Y
Academic Journal|0002-0184|African Studies|Routledge|Y
Academic Journal|1093-2658|African Studies Quarterly|African Studies Quarterly|Y
Academic Journal|0002-0206|African Studies Review|Cambridge University Press|Y
Academic Journal|0002-0265|African Violet Magazine|African Violet Society of America|Y
Academic Journal|1562-7020|African Zoology|Zoological Society of Southern Africa|Y
Academic Journal|0874-2375|Africana Studia|Centro de Estudos Africanos U.P.|Y
Academic Journal|0364-2437|Afro-Americans in New York Life & History|Afro-Americans in New York Life & History|Y
Academic Journal|0278-8969|Afro-Hispanic Review|Afro-Hispanic Review|Y
Magazine|0300-7472|Afterimage|Visual Studies Workshop|
Magazine|0739-4853|Against the Current|Against the Current|
Academic Journal|0161-9152|Age|Springer Science & Business Media B.V.|Y
Academic Journal|0002-0729|Age & Ageing|Oxford University Press|Y
Academic Journal||Ageing & Society|Cambridge University Press|Y
Academic Journal|0163-5158|Ageing International|Springer Science & Business Media B.V.|Y
Academic Journal|2036-7384|Ageing Research|PAGEPress|Y
Academic Journal|1568-1637|Ageing Research Reviews|Elsevier Science|Y
Academic Journal|1027-6750|Agenda Internacional|Pontificia Universidad Catolica del Peru|Y
Magazine|1047-4781|AgExporter|Superintendent of Documents|
Academic Journal|1359-1789|Aggression & Violent Behavior|Pergamon Press - An Imprint of Elsevier Science|Y
Academic Journal|0096-140X|Aggressive Behavior|John Wiley & Sons, Inc.|Y
Magazine|0002-0966|Aging|Superintendent of Documents|
Academic Journal|2152-5250|Aging & Disease|JKL International LLC|Y
Academic Journal|1360-7863|Aging & Mental Health|Routledge|Y
Academic Journal|1474-9718|Aging Cell|Wiley-Blackwell|Y
Academic Journal|1368-5538|Aging Male|Taylor & Francis Ltd|Y
Academic Journal|1382-5585|Aging, Neuropsychology & Cognition|Psychology Press (UK)|Y
Academic Journal|0365-2807|Agricultura TÇcnica|Instituto de Investigaciones Agropecuarias (INIA)|Y
Academic Journal|0231-5742|Agricultura Tropica et Subtropica|De Gruyter Open|Y
Academic Journal|1461-9555|Agricultural & Forest Entomology|Wiley-Blackwell|Y
Academic Journal||Agricultural & Forest Meteorology|Elsevier Science|Y
Academic Journal|1682-1130|Agricultural Engineering International: CIGR Journal|International Commission of Agricultural Engineering|Y
Academic Journal|1392-1134|Agricultural Engineering, Research Papers|Aleksandras Stulginskis University|Y
Academic Journal||Agricultural Finance Review|Emerald Group Publishing Limited|Y
Academic Journal|0002-1482|Agricultural History|Agricultural History Society|Y
Academic Journal|0002-161X|Agricultural Research|US Department of Agriculture|Y
Academic Journal|0253-1496|Agricultural Reviews|Agricultural Research Communication Centre|Y
Academic Journal|1009-4229|Agricultural Science & Technology|WuChu (USA - China) Science & Culture Media Corporation|Y
Academic Journal|0253-150X|Agricultural Science Digest|Agricultural Research Communication Centre|Y
Academic Journal||Agricultural Systems|Elsevier Science|Y
Academic Journal|0378-3774|Agricultural Water Management|Elsevier Science|Y
Academic Journal|0554-5579|Agriculture & Forestry / Poljoprivreda i Sumarstvo|University of Montenegro, Biotechnical Faculty|Y
Academic Journal||Agriculture, Ecosystems & Environment|Elsevier Science|Y
Academic Journal|1804-1930|Agris On-Line Papers in Economics & Informatics|Czech University of Life Sciences Prague, Consulting Center of the Faculty of Economics|Y
Trade Publication||Agro Enfoque|Agro Enfoque|
Academic Journal|2168-3565|Agroecology & Sustainable Food Systems|Taylor & Francis Ltd|Y
Academic Journal|0377-9424|Agronom°a Costarricense|Universidad de Costa Rica|Y
Academic Journal|1021-7444|Agronom°a Mesoamericana|Universidad de Costa Rica|Y
Academic Journal|1774-0746|Agronomy for Sustainable Development (EDP Sciences)|EDP Sciences|Y
Academic Journal||Agronomy for Sustainable Development (Springer Science & Business Media B.V.)|Springer Science & Business Media B.V.|Y
Academic Journal|1454-7414|Agronomy Series of Scientific Research / Lucrari Stiintifice Seria Agronomie|University of Agricultural Sciences & Veterinary Medicine of Iasi|Y
Academic Journal|0255-4070|Ahfad Journal|Ahfad University College for Women|Y
Academic Journal|0951-5666|AI & Society|Springer Science & Business Media B.V.|Y
Academic Journal|0896-6664|AI Applications in Natural Resource Management|AI Applications|Y
Academic Journal|1051-8266|AI Applications: Natural Resources, Agriculture & Environmental Science|AI Applications|Y
Academic Journal|0921-7126|AI Communications|IOS Press|Y
Academic Journal|0890-0604|AI EDAM|Cambridge University Press|Y
Academic Journal|0738-4602|AI Magazine|AI Magazine|Y
Academic Journal|0001-1452|AIAA Journal|American Institute of Aeronautics & Astronautics|Y
Academic Journal|1832-4037|AIAL National Lecture Series on Administrative Law|Copyright Agency Limited|Y
Academic Journal|1695-9752|AIBR. Revista de Antropolog°a Iberoamericana|Asociacion de Antropologos Iberoamericanos en Red|Y
Academic Journal|0887-3852|AIDS & Public Policy Journal|University Publishing Group Inc.|Y
Academic Journal|0954-0121|AIDS Care|Routledge|Y
Academic Journal|0899-9546|AIDS Education & Prevention|Guilford Publications Inc.|Y
Academic Journal|0893-5068|AIDS Patient Care|Mary Ann Liebert, Inc.|Y
Academic Journal|1087-2914|AIDS Patient Care & STDs|Mary Ann Liebert, Inc.|Y
Academic Journal|1742-6405|AIDS Research & Therapy|BioMed Central|Y
Academic Journal|2090-1240|AIDS Research & Treatment|Hindawi Publishing Corporation|Y
Academic Journal|0094-243X|AIP Conference Proceedings|American Institute of Physics|Y
Magazine|0927-3379|Air & Space Law|Kluwer Law International|
Magazine|0747-7449|Air & Space Lawyer|American Bar Association|
Academic Journal|1555-385X|Air & Space Power Journal|Superintendent of Documents|Y
Magazine|0886-2257|Air & Space Smithsonian|Smithsonian Magazine|
Academic Journal|1073-161X|Air & Waste|Air & Waste Management Association|Y
Academic Journal|0270-403X|Air Force Journal of Logistics|Superintendent of Documents|Y
Academic Journal|0094-8381|Air Force Law Review|Superintendent of Documents|Y
Academic Journal|1044-016X|Air Power History|Air Force Historical Foundation|Y
Academic Journal|1836-5876|Air Quality & Climate Change|Clean Air Society of Australia & New Zealand|Y
Academic Journal|1748-8842|Aircraft Engineering & Aerospace Technology|Emerald Group Publishing Limited|Y
Academic Journal|0897-0823|Airpower Journal|Superintendent of Documents|Y
Academic Journal|2150-7740|AJOB Neuroscience|Taylor & Francis Ltd|Y
Academic Journal||AJOB Primary Research|Taylor & Francis Ltd|Y
Academic Journal|1302-8715|Akciger Arsivi/Archives of Lung|Akciger Arsivi/Archives of Lung|Y
Academic Journal|1938-4572|Akron Intellectual Property Journal|University of Akron, School of Law|
Academic Journal|0002-371X|Akron Law Review|University of Akron, School of Law|
Academic Journal|1044-4130|Akron Tax Journal|University of Akron, School of Law|
Academic Journal|0950-3110|Al-Masaq: Islam & the Medieval Mediterranean|Routledge|Y
Academic Journal|1813-0526|Al-Rafadain Engineering Journal|University of Mosul, College of Engineering|Y
Magazine|0002-4279|Alabama Law Review|Board of Trustees of the University of Alabama School of Law & its Alabama Law Review Publication|
Academic Journal|0002-4341|Alabama Review|University of Alabama Press|Y
Academic Journal|0883-0568|Alaska Law Review|Duke University, School of Law|Y
Academic Journal|2218-2020|Albanian Journal of Agricultural Sciences|Agricultural University of Tirana|Y
Academic Journal|1930-1235|Albanian Journal of Mathematics|Albanian Journal of Mathematics|Y
Academic Journal|0002-4678|Albany Law Review|Albany Law Review|Y
Academic Journal|0002-4821|Alberta Law Review|Alberta Law Review Society|Y
Magazine|0225-0519|Alberta Report / Newsmagazine|United Western Communications Ltd.|
Academic Journal|0835-5851|Alces|Alces|Y
Academic Journal|1752-0754|Alcheringa: An Australasian Journal of Paleontology|Taylor & Francis Ltd|Y
Academic Journal|0741-8329|Alcohol|Elsevier Inc.|Y
Academic Journal|0735-0414|Alcohol & Alcoholism|Oxford University Press|Y
Magazine|1358-6173|Alcohol & Alcoholism. Supplement|Oxford University Press|
Academic Journal|0090-838X|Alcohol Health & Research World|National Institute on Alcohol Abuse & Alcoholism|Y
Academic Journal|1535-7414|Alcohol Research & Health|National Institute on Alcohol Abuse & Alcoholism|Y
Academic Journal|2168-3492|Alcohol Research: Current Reviews|National Institute on Alcohol Abuse & Alcoholism|Y
Magazine|1042-1394|Alcoholism & Drug Abuse Weekly|John Wiley & Sons, Inc.|
Magazine|0276-3613|Alcoholism Report|National Council on Alcoholism & Drug Dependence|
Academic Journal|0734-7324|Alcoholism Treatment Quarterly|Taylor & Francis Ltd|Y
Academic Journal|0145-6008|Alcoholism: Clinical & Experimental Research|Wiley-Blackwell|Y
Academic Journal|1665-5699|Alegatos - Revista Jur°dica de la Universidad Aut¢noma Metropolitana|Universidad Autonoma Metropolitana, Unidad Azcapotzalco|Y
Academic Journal|1565-1525|Aleph: Historical Studies in Science & Judaism|Indiana University Press|Y
Academic Journal|1427-3101|Alergia Astma Immunologia|Alergia Astma Immunologia|Y
Academic Journal|0002-5232|Algebra & Logic|Springer Science & Business Media B.V.|Y
Academic Journal|1005-3867|Algebra Colloquium|World Scientific Publishing Company|Y
Academic Journal|0002-5240|Algebra Universalis|Springer Science & Business Media B.V.|Y
Academic Journal|0178-4617|Algorithmica|Springer Science & Business Media B.V.|Y
Academic Journal|1999-4893|Algorithms|MDPI Publishing|Y
Academic Journal|1748-7188|Algorithms for Molecular Biology|BioMed Central|Y
Academic Journal|0269-2813|Alimentary Pharmacology & Therapeutics|Wiley-Blackwell|Y
Academic Journal|1746-6334|Alimentary Pharmacology & Therapeutics Symposium Series|Wiley-Blackwell|Y
Academic Journal|1307-3311|Alinteri Journal of Agriculture Sciences|Ataturk University, Faculty of Agriculture|Y
Academic Journal|0971-4693|Allelopathy Journal|International Allelopathy Foundation|Y
Academic Journal|1323-8930|Allergology International|Japanese Society of Allergology|Y
Academic Journal|0105-4538|Allergy|Wiley-Blackwell|Y
Academic Journal|1710-1484|Allergy, Asthma & Clinical Immunology|BioMed Central|Y
Academic Journal|0716-4254|Alpha: Revista de Artes, Letras y Filosof°a|Universidad de Los Lagos|Y
Academic Journal|1205-8009|AltÇritÇs: Revue d'Anthropologie du Contemporain|Alterites: Revue d'Anthropologie du Contemporain|Y
Academic Journal|1076-2809|Alternative & Complementary Therapies|Mary Ann Liebert, Inc.|Y
Magazine||Alternative Dispute Resolution|American Bar Association|
Academic Journal|1089-5159|Alternative Medicine Review|Alternative Medicine Review LLC|Y
Academic Journal|2038-9485|Alternative Medicine Studies|PAGEPress|Y
Academic Journal|1078-6791|Alternative Therapies in Health & Medicine|PH Innovisions Journal Operating LLC|Y
Academic Journal|1177-1801|AlterNative: An International Journal of Indigenous Peoples|University of Auckland on behalf of Nga Pae o te Maramatanga|Y
Academic Journal|1177-1801|AlterNative: An International Journal of Indigenous Scholarship|University of Auckland on behalf of Nga Pae o te Maramatanga|Y
Academic Journal|1205-7398|Alternatives Journal|Alternatives, Inc.|Y
Academic Journal|0304-3754|Alternatives: Global, Local, Political|Sage Publications|Y
Academic Journal|0002-6638|Alternatives: Perspectives on Society & Environment|Alternatives, Inc.|Y
Academic Journal|1303-5525|Alternatives: Turkish Journal of International Relations|Department of International Relations at Yalova University|Y
Academic Journal|1665-4862|AlterTexto|Universidad Iberoamericana A.C.|Y
Academic Journal|0753-4973|Alytes|Alytes|Y
Academic Journal|1936-3001|Alzheimer's Care Today|Lippincott Williams & Wilkins|Y
Academic Journal|1758-9193|Alzheimer's Research & Therapy|BioMed Central|Y
Academic Journal||AMAA Journal|American Running Association|Y
Academic Journal|0044-7447|AMBIO - A Journal of the Human Environment|Springer Science & Business Media B.V.|Y
Academic Journal|0002-6980|AMBIX|Maney Publishing|Y
Academic Journal|1355-5626|Ambulatory Child Health|Wiley-Blackwell|Y
Academic Journal|0966-6532|Ambulatory Surgery|International Association for Ambulatory Surgery|Y
Academic Journal|0044-7471|Amerasia Journal|Asian American Studies Center|Y
Magazine|0002-7049|America|America Press|
Magazine|1046-2899|America's Civil War|Weider History Group|
Trade Publication|1075-5292|America's Network|Questex Media Group|
Academic Journal|0002-726X|American Annals of the Deaf|American Annals of the Deaf|Y
Academic Journal||American Anthropologist|Wiley-Blackwell|Y
Academic Journal|0002-7316|American Antiquity|Society for American Archaeology|Y
Academic Journal|1073-9300|American Art|University of Chicago Press|Y
Magazine|0002-7375|American Artist|F + W Media|
Academic Journal|0737-6650|American Asian Review|Center of Asian Studies|Y
Academic Journal|0002-7596|American Bar Association Journal|American Bar Association|Y
Academic Journal||American Behavioral Scientist|Sage Publications|Y
Academic Journal|0002-7650|American Benedictine Review|American Benedictine Review|Y
Academic Journal|0002-7685|American Biology Teacher (National Association of Biology Teachers)|National Association of Biology Teachers|Y
Academic Journal||American Biology Teacher (University of California Press)|University of California Press|Y
Magazine|0149-9408|American Book Review|University of Houston-Victoria|
Academic Journal|1051-3558|American Catholic Philosophical Quarterly: Journal of the American Catholic Philosophical Association|Philosophy Documentation Center|Y
Magazine|0002-7812|American Ceramic Society Bulletin|American Ceramic Society|
Magazine|0002-7898|American Choral Review|Chorus America|
Trade Publication|0149-337X|American City & County|Penton Media, Inc.|
Magazine||American City & County Exclusive Insight|Penton Media, Inc.|
Academic Journal|1474-3892|American Communist History|Routledge|Y
Magazine|1540-966X|American Conservative|American Conservative|
Academic Journal|0164-0364|American Criminal Law Review|Georgetown University Law Center|Y
Magazine|0163-4089|American Demographics|Crain Communications|
Trade Publication|1083-5210|American Editor|American Society of Newspaper Editors|
